uuid,phrase,category
80582022838135421618996695711799102472418015144332495481887670289301139011123,as proud as a peacock,Partial Literal
110348400501162147765278407060415845191754700849344388214792611958131951527000,as proud as a peacock,Figurative
25051323357465595401224701973838693975331841628847964240226155068869738361377,as proud as a peacock,Figurative
27982684636026355129515042511556619702790761271897487934784513144719194281058,as proud as a peacock,Figurative
30203656399104099584709285481900639214012713246476257982291708285918937508764,as proud as a peacock,Figurative
75844845776021517892293705393827339431933615736971309478130005839212181705629,as proud as a peacock,Figurative
90559255598471839279144392516979434805209969449733353349713562288897487970686,as proud as a peacock,Figurative
108488811803566257679502742573405782555523632567042499421146464001721837727801,as proud as a peacock,Partial Literal
19145226635391699766874698577036468477280973567227947346859398306454156421536,as proud as a peacock,Partial Literal
26882724676147521575062449714549933047900497837417142566749070128968140727074,as proud as a peacock,Partial Literal
30140544741402559952535296944179102367638148014168668153588554013206243754791,as proud as a peacock,Partial Literal
32721882229529896232343579010723956190788786038471014577955176167078377221972,as proud as a peacock,Partial Literal
52264478667204604278787968905164507894097332347952634573590424758738551555385,as proud as a peacock,Partial Literal
59463171201923144561388000581888877671979734032266017595505429966087467599078,as proud as a peacock,Partial Literal
64899822615294510207623119749555053331229351256384436889315588505944814133622,as proud as a peacock,Partial Literal
64929770265001737526779571840625683778066912022158606680617814949350628834558,as proud as a peacock,Partial Literal
84492049984700519271501953807638760089210667469531253290996784082698523171443,as proud as a peacock,Partial Literal
90115567591346198237586290836802159173793829052049952610395882277325677820266,as proud as a peacock,Partial Literal
92536429016757732944908259709760762851163628880283689699205211775969125594408,as proud as a peacock,Partial Literal
101942073589780619996003034639081173998860150281062258203587335199823445363871,as proud as a peacock,Figurative
112348557925972572700085264400035578425136007303075315754960538666852576846522,as proud as a peacock,Figurative
51743734669254543773734836107993673043482293883968536056213922212124052894730,as proud as a peacock,Figurative
75243439780329553531794276809454815308101305759063709301096348590511109760573,as proud as a peacock,Figurative
79025974670656431400774061888564326111306316369830592976438548106016100897053,as proud as a peacock,Figurative
79398107438611998601516401624311674108434346680481265582513242401686943793142,as proud as a peacock,Figurative
84359353493933703599026561996629785439435523487415454787172669194976384994465,as proud as a peacock,Figurative
17196760427332064909565016476736442906929527066154272704859801382414746994842,as proud as a peacock,Partial Literal
18558247194498636105962981465326542824215627345668641989013761830619472250612,as proud as a peacock,Partial Literal
35084258403315527977965671464738449438810317111752712305150999701081323070846,as proud as a peacock,Partial Literal
39734635531626495675007019548689972854428113057202670820710431649188266795933,as proud as a peacock,Partial Literal
48555910834376260192828485122137616345276810704554559965376651964068575859865,as proud as a peacock,Partial Literal
57286075424664396072928475809215390942556062039551743300441048378611584353551,as proud as a peacock,Partial Literal
80075285543758008794886183484970075734789515979302414008578369281118461843217,as proud as a peacock,Partial Literal
88507845433673813217199237715638128351772844004812093499889221552167392469441,as proud as a peacock,Partial Literal
9188797551532341278985833711522279887725071404755045794411990806861936925158,as proud as a peacock,Partial Literal
101051078365966050206128256295967163969866584560251297782280791709551021521839,as busy as a bee,Partial Literal
104444540843436332974955230383978838054273602633052431774788272081649699985037,as busy as a bee,Partial Literal
110169599197880543096566043809993994032278978806026225789833767362572584591472,as busy as a bee,Partial Literal
40210758243610191885015729089302436090137538747063983476789118517387941529576,as busy as a bee,Partial Literal
41067794008187628215711638056136942575492697602138778650222964049172126027809,as busy as a bee,Partial Literal
4157086364265837032404670264721871574530260738545507692389199351331101225824,as busy as a bee,Partial Literal
45065375796803402964947024779735133597176572809661683852513174513378041932502,as busy as a bee,Partial Literal
47337043894315533331327889785767234087315211144771453054952129834931967418148,as busy as a bee,Partial Literal
48579655843436811964321915243844262226590087995990308675295762620091436765332,as busy as a bee,Partial Literal
67435555205621640615112888948101526659075616317574708814765003369801803380438,as busy as a bee,Partial Literal
69702600954142425386549942335149330808392564546375471369762185044491527722566,as busy as a bee,Partial Literal
69897725322684401860505001841974099942892403287558378450763456417802727507928,as busy as a bee,Partial Literal
80021472422035888478721856120447560512480916874997214552821121805822138242853,as busy as a bee,Partial Literal
80763846512512138087213386194285155317268180558745163505797797375864524135866,as busy as a bee,Partial Literal
97989914386777064632075351514805499659784630063640182365258918038768349684187,as busy as a bee,Partial Literal
100846233617258095482102131318030718338091712161548024238601716614588738463309,as busy as a bee,Figurative
90160139013641527964247841876999758117221401230830839185960498594433595734402,as busy as a bee,Figurative
97093996173569833447066020699902425321473227970497963966236996962075576858865,as busy as a bee,Figurative
100956510357600820582762610498794088022852789648764917419538562325702831688569,as busy as a bee,Partial Literal
32870532996423988817615586149614083233960718142614851505320594575657806405607,as busy as a bee,Partial Literal
51391840742624607444428230990753594436646259145101024539361903860981410954339,as busy as a bee,Figurative
69393539289511853745653304671287258190055208371260965517429832264074698703582,as busy as a bee,Figurative
80848554985562757678956449541049404635181066085414081862095405826424950511640,as busy as a bee,Figurative
75524406939412439959108234341548534779257587889593843087722718206082876758652,as busy as a bee,Partial Literal
96365434076692111608893228576066306330655560285193194793101907394482849302470,as busy as a bee,Partial Literal
9788344385923802519425067585556769200981996176190972305246200617245042188139,as busy as a bee,Partial Literal
4777452158700389311845711038833113970355032069986831348721538435504722137698,as busy as a bee,Figurative
63168497930129879908396299634279848844301145672233051651113821157946825541689,as busy as a bee,Figurative
63394000867295345884600436220767736794916965076041043039213228171057222617546,as busy as a bee,Figurative
74293141769950580183479351089055857090636483186689806457055182966782608877741,as busy as a bee,Figurative
89069889871946004533436399979977664663388377971873877534046581205680476669217,as busy as a bee,Figurative
97192723725931680565619331348925588110902710279422216696062297068176144374860,as busy as a bee,Figurative
