uuid,phrase,category
5482308806319349539005762599547212757930137537471088425914374915170235859370,throw someone to the wolves,Not Figurative
20798786001546546092217580426073432957498261333032518336296479632722762445772,jockey for position,Not Figurative
56703264425459370886423826848928971161657741707136873945364283221597259222043,chicken feed,Not Figurative
85970673199199875213169425487336795831109222328262072708571882413800348135600,lay down the law,Figurative
76814824014364944474101523431459544585575046340521949319817619816207892541512,follow suit,Figurative
51918125961594450379733674034796661396142387848840363039296215337036345946299,as hard as rocks,Figurative
91297384485673383353635796870987358334186311161590559476287260524344941966396,throw the book at,Not Figurative
47169192839223011725327682823569634486154602364287816057990171351601369195112,as deep as the ocean,Not Figurative
79241017207639043491671537284047553863474533631394205233805692945823609873482,come to think of it,Not Figurative
69772408299904730288166498847848561003349805772289697919583417612264502765020,she was a sly cat,Figurative
98019635417437152972100234588565282963070384745401118492782328663911789838584,pass the buck,Figurative
76204354863542305420917347780761316685615069370354850194588816813604346881676,house of cards,Figurative
86948765896248898741351880647330253600989176220544971016571279901801633634121,left and right,Figurative
87979252663136651419004608458182262488424751732289507490888726764436482816653,as big as a mountain,Not Figurative
90445668328288181794379374179292576541146749479499643614620598656903912577605,blood is thicker than water,Figurative
51833617135438557773573404500125908561836766938723906521931948695195939140299,on the skids,Figurative
19084053342092036904369198791870597553418801823786010493632652286085289794807,keep your head,Not Figurative
76630935011807695588462546834827047350403891414919552557854384209485943489346,get the boot,Not Figurative
63432760071039051394036223357193947336778538740344551598651130810317364453015,make hay,Not Figurative
4732716824137399455034208268555715727900975385308201485718890974637591297061,hit the road,Not Figurative
54056598349181956471769252315888573757453484875577153174436602156465245284035,go the extra mile,Figurative
75769180456130695960725994239697853318759719331086295042536651889434736137799,rub shoulders,Not Figurative
49420568210268116428069108469629514384666981181362016364190971765060685866708,dead in the water,Figurative
14028898928759384622067211894122150282823052039203414454864861263384957956394,could eat a horse,Figurative
112208294931485982244494258160931465416064736531099636847288982977822443917634,as fast as a cheetah,Figurative
21089024076046238586541460905867144894204117984787417986429220176639033079606,come a cropper,Figurative
70943955354752672470954323413718219290641183553464951812863941201688356128994,as fast as a cheetah,Not Figurative
46853823413200307474094582110887063602628114683478125852707829255152868949535,as sharp as a razor,Figurative
105573442904666377234758488714667283968151146383078692157159803686174442000668,many moons ago,Not Figurative
101348220320626363956223370033932043005868325094458188723359347672927661398427,place in the sun,Not Figurative
64612988276442166471111273553228492368464564149512030827603110913971516128449,round the clock,Not Figurative
36197588540250730050303129028334859907336466148785047124208026551659899611665,sit tight,Not Figurative
91610658354919246896073925360195338321934524266205955183366092382225816419311,first among equals,Figurative
9285793034076793489534454108943845571066245377966151501437857619987475039765,save someone's skin,Figurative
84800281361722370258787849193218032581708867018642644044252398448585702373954,as brave as a lion,Figurative
98187282382309241934917009356919274541195528647485118778775159388260201758022,she is a snake,Figurative
11133394724189766260783117955324171058574050694650769802523685244549833430229,tell tales out of school,Figurative
31565647531637646624484225142986471355815870998199039228971343541804463715173,as fast as a cheetah,Not Figurative
76048536813610660996169105786745297614086167808247423881169739120831207728236,get your skates on,Figurative
104908238485051822751113987930105856987507998683395014976347948168473151724013,as fresh as a daisy,Figurative
81484675226942550570378429620288916373960620354949869913798675167251458083079,turn the corner,Not Figurative
104796295197284046940263753904993909236918469307127046567535910922368977780402,armed to the teeth,Figurative
84945829374457652799277798153139019203907643279250278447983632612814045568121,as filthy as a pigsty,Not Figurative
5039991882324620531078022807947490586363620564556479402067869623897405760660,as pale as a ghost,Not Figurative
72659920085084865885217329426028084383245156005138929827734576617118855994251,as filthy as a pigsty,Figurative
52481961858874334375939980322664065676137310970442023661882466944952317579725,as red as a tomato,Not Figurative
103092749383386231455100349975495139074304649976756312466695258506036963803580,he drives a tank,Not Figurative
107744622054191881737632540412335993080400688303488800457102007310067322860511,turn tail,Figurative
78088770437610160186703561666341129177094698635871479542863506074933535433763,chew the cud,Figurative
75779280907194055411500666616969162326989873617618322936973350291529999439729,sea of bees,Figurative
47622433717007245215183487070617159251986049573566831165181921198066334761004,as sharp as a knife,Not Figurative
103563100101511684261040485101241613447105271889791537781098534241471100946934,as big as a mountain,Figurative
91237656632587030261790155703986915510952255190168471677978055267604881756731,pound the pavement,Figurative
91194504966575371208232453125121077766542137909505687557881506448346074414846,as pretty as a princess,Figurative
83776305539909076220208640298120376302984531077275268248150448661648743738818,as dry as a desert,Not Figurative
54573025170963965442598334470527343384225770017635890718981890685922534863889,slap on the wrist,Figurative
93901460041756528094258473698058562824267062012295073724529481560566068042457,buy the farm,Not Figurative
95904731061380944061124830610414570807992455298182762871666099910852780315786,as tall as a skyscraper,Figurative
98380739491906748436633801637931856803118551948890896935770873047893275422126,as blue as the ocean,Not Figurative
108573565712192682557582074667457912012326226425664252702304463297428623261968,she is a ray of sunshine,Not Figurative
72685660695496765330010682260815231582117315230229144357302294909481449197701,get your skates on,Not Figurative
5992577663992956781274318107267107789536052195757018059996887896051539182874,go downhill,Figurative
111723453079032860245616606249404986512283854150804159092147092374704102470565,jump on the bandwagon,Not Figurative
87201988883535331777465937194362892099206142440409377967129080696900468807906,old as the hills,Figurative
110008477903804297361033011848242670042852854468513084989502395650072372041766,a shinning star,Not Figurative
37307075454811768915560829066930052849677957443763098990486166926577219099272,small potatoes,Not Figurative
24118724773641940375833396467193006736093359877302728522907206339489015405536,as red as a cherry,Figurative
71620365976130331411817835903526359023430238617139602957023738706058072842018,he was a tiger,Not Figurative
